event,domain,tld,iso2,region,macro,role,finance_media,community,state_media,government,military,int_org,validated,actor_type
venezuela,mfa.gov.tr,tr,TR,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,militaryschool.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,mix941.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,mobilesyrup.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,nationalpost.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ncregister.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,nerdist.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,newschannel6now.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,nhpbs.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,nj1015.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,nny360.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,northwalespioneer.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,obituaries.somerset-kentucky.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,odditycentral.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,orangeville.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,outdoornews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,patrickruffini.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,peterboroughtoday.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,pressenza.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,princegeorgecitizen.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ripcityproject.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,rock921.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,sacurrent.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,sanantoniomag.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,seaforthhuronexpositor.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,silverandblackpride.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,simcoe.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,slashgear.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,sluggerotoole.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,smdailyjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,sookenewsmirror.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,spacedaily.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,star945.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,statejournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,stlamerican.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,strategypage.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,swimswam.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,taftmidwaydriller.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,tennesseetitans.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,the-messenger.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,theeagleonline.com.ng,ng,NG,Sub-Saharan Africa,AFRICA,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,theifp.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thesalemnewsonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thetidenewsonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thewave.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,timesleader.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,trinidadexpress.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,trucknews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ukiahdailyjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,uproxx.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,vanderbilthustler.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,veranda.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,vernonmorningstar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,waaytv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wacotrib.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wbaa.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wellington.scoop.co.nz,nz,NZ,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,westernnebraskaobserver.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wfmj.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wftw.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wgmz.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,whatech.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wjactv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wral.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,xtra99.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,yakimaherald.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ynetnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,yumasun.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,1015hankfm.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,103wjod.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,92q.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,977theriver.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,9yan.jose947.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,archdaily.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,batemansbaypost.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,bernews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,bjpenn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,bleedingheartland.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,bournemouthecho.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,bqr.jose947.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,castanetkamloops.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,cavalierdaily.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,caymannewsservice.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,chinadigitaltimes.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,clarkesworldmagazine.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,clevelandbrowns.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,cnb.cz,cz,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,cochranetimes.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,cracked.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,dailybruin.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,dailyindependent.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,davisenterprise.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,dawsonnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,donegallive.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,eshm.jose947.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,fox10phoenix.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,fox4news.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,fox4now.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,fremonttribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,harwichandmanningtreestandard.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,highlandcountypress.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,hoopshype.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,hot1079.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,hotspotatl.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,houstonherald.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,hudsonreporter.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,i7t4.jose947.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,insidehalton.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,jagranjosh.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,jalopnik.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kfilradio.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kfoxtv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kink.fm,fm,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,kiwaradio.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,klif.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,koolfmabilene.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kuic.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kwiq.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kwtx.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,kygl.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,lake1023.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,landrovercary.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,livesaildie.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,local10.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,massachusettsnewswire.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,morningjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,murrayvalleystandard.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,mv-voice.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,navhindtimes.in,in,IN,South Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ncnewsonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,netflixlife.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,obituaries.dailyindependent.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,obituaries.niagara-gazette.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,ok.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,playbill.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,pluggedin.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,portal.sina.com.hk,hk,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,pressreporter.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,presstelegram.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,pymnts.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,qcsunonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,rollbamaroll.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,scarletandgame.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,scotusblog.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,speedcafe.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,swiftcurrentonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thehill.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thenewdaily.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,thesudburystar.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
venezuela,thurrockgazette.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,warwickadvertiser.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,wcfcourier.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,weatherforddemocrat.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
venezuela,windowstorussia.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
